PlotViewID,PlotCode,AGB,AGWP,Mort,Lat,Long,Area,Altitude,FirstCens,LastCens,MonitorLength,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob,MEM1,MEM2,MEM3,MEM4,MEM5,MEM6,MEM7,MEM8,AGBChv_NoHt,AGWPChv_NoHt
3497,LSO-01,464.6382018,6.477328781,5.770338945,-0.43,11.48,2.05,NA,1990.501,2009.452,18.951,1999.9765,AF,0.56725036,0.649792329,12086.25,0.173635062,26.29999924,316,25.28333298,7.716666857,70.15151689,104.7146214,29.89999962,18.89999962,11,25.56666629,23.73333295,26.23333295,23.73333295,1820,330,3,71.60404004,804,32,575,32,21.42499955,29.14166641,22.79999924,5.54,80.45,0.008458393,0.008239962,-284,5,4,0.958333333,1.299999952,11,53.16666667,29.33333333,46.75,53.75,11,1.143641634,-0.552839294,-0.099615074,-0.745975386,0.179053765,-0.060916522,0.123444533,-0.001152414,524.6083598,7.445189145
3498,VTA-01,374.5012614,6.729638411,0.297862024,-7.82,36.98,0.28,296,2007.17,2010.522,3.352,2008.846,AF,0.907594254,1.336979764,16683.91667,0.098156073,27.29499924,295,25.11583332,10.1583333,62.32106612,186.930431,32.79499924,16.495,16.29999924,26.06166692,22.97833359,27.0783327,22.47833327,1454,331,10,87.33616972,757,45,485,48,20.03666667,30.19499997,21.995,6.41,64.26,0.020197811,0.020831189,-392,9,5,1.949999978,2.299999952,11.58333333,53.58333333,31,55,44.55,19,0.917296092,0.207371702,-4.298425602,-1.643487585,2.579575692,1.079571582,1.169537558,-0.00017633,378.4225678,6.761098123
3499,VTA-02,334.0850217,8.468535673,1.096394332,-7.81,36.87,0.52,583,2007.226,2010.5805,3.3545,2008.90325,AF,0.859176954,1.21050642,16568.83333,0.126713174,25.93500076,630,24.04333328,10.30000011,66.88311512,164.5494164,31.33500038,15.93499981,15.40000057,24.96833327,22.2016667,25.75166641,21.73500016,1555,350,7,88.54148909,829,40,496,58,18.89333322,29.19333333,20.53499924,6.39,60.97,0.020197811,0.020831189,-393,9,5,2.074999968,3,13.66666667,46.5,34.33333333,54,26.49,53,0.917450952,0.207109203,-4.298450227,-1.645401,2.580515878,1.078838194,1.170502552,-0.000196269,336.8940481,8.49447852
3500,VTA-03,452.3185258,5.665691974,NA,-7.77,36.89,0.8,670,2007.2685,2009.796,2.5275,2008.53225,AF,0.810287624,1.127120358,16383.91667,0.120603803,25.315,733,23.41500006,9.900000254,65.56291394,164.2752771,30.51500076,15.41500038,15.10000038,24.38166692,21.565,25.11500019,21.1316666,1568,347,7,88.84531649,840,39,511,54,18.46499994,28.36500019,20.11499924,7.75,63.81,0.020197811,0.020831189,-394,9,5,2.074999978,2.700000048,13.16666667,47.16666667,35,53.33333333,19.48,48,0.917444656,0.207122484,-4.298471005,-1.645237669,2.580378043,1.078785016,1.170428832,-0.000201304,457.0274601,5.67908244
3501,VTA-04,448.7863528,7.753862407,2.729918009,-7.74,36.91,0.6,608,2007.3985,2010.6205,3.222,2009.0095,AF,0.807921848,1.107120377,16389.5,0.126455369,26.07000038,802,24.18666678,10.23333311,66.45021665,168.2710738,31.47,16.07000038,15.39999962,25.27000019,22.26999987,25.92000013,21.88666667,1550,348,8,87.833189,825,43,497,59,19.07000022,29.30333333,20.86999962,6.43,64.05,0.020197811,0.020831189,-388,9,5,2.091666649,3,13.83333333,46.66666667,33.58333333,54.41666667,22.83,47,0.917441324,0.207130465,-4.298490583,-1.645116412,2.580263571,1.078721229,1.17037587,-0.00020644,449.7136967,7.734152588
3502,VTA-05,319.7490712,6.286115495,1.628303906,-7.81,36.85,0.6,809,2007.4545,2010.571,3.1165,2009.01275,AF,0.727278492,0.99113683,16334.41667,0.133427725,25.03999962,1037,23.15249985,9.474999984,64.45578304,167.4015934,30.14,15.44000019,14.69999981,24.33999981,21.15666657,24.83999981,20.9233333,1594,345,7,87.4368735,850,42,507,63,18.41499986,27.88999984,20.43999924,6.92,66.72,0.020197811,0.020831189,-387,9,5,2.041666657,2.700000048,13,47.58333333,35,54,27.37,45,0.917475528,0.207066945,-4.298449584,-1.645721673,2.580684168,1.078736925,1.170662623,-0.000198338,321.0782617,6.31576502
3503,VTA-13,520.5459974,7.343308031,0.634898609,-5.11,38.6,0.76,985,2007.8535,2010.6765,2.823,2009.265,AF,0.372569498,0.548204211,15281.08333,0.161051823,22.15000038,995,20.08333338,9.399999777,68.61313324,156.486054,27.15000038,13.44999962,13.70000076,20.98333356,18.11666629,21.88333333,18.11666629,1525,283,61,57.19210547,677,204,288,204,15.38333349,24.78333327,17.25000076,9.93,78.41,0.016857263,0.017550294,-114,9,6,2.983333329,3.599999905,9.5,36.66666667,44.58333333,52.08333333,73.69,15,0.932549248,0.882835288,-3.660423495,-4.028574159,-8.001785692,0.009043112,-1.552169497,0.003138844,524.7854921,7.303531721
3504,VTA-14,320.8705414,5.565146277,2.196486907,-5.1,38.65,0.52,595,2007.8355,2010.6875,2.852,2009.2615,AF,0.52082567,0.744450457,15261.66667,0.165021539,24.57499962,630,22.4833332,9.833333413,67.35159696,162.785871,29.675,15.07499962,14.60000038,23.44166673,20.25833317,24.30833321,20.25833317,1231,219,46,56.83232751,539,181,213,181,17.56666649,27.3999999,19.47499924,12.36,75.29,0.016857263,0.017550294,-208,11,7,3.033333341,3.400000095,13.08333333,40.91666667,39.5,52.25,72.1,35,0.932480525,0.883059503,-3.660282531,-4.02812379,-8.00395235,0.00914651,-1.553037341,0.00314653,324.4884178,5.572342918
4295,BOB-01,229.2455657,5.663081387,2.870582399,6.7,-1.32,1,268,2012.2045,2015.441,3.2365,2013.82275,AF,0.685965954,1.132826269,15616.58333,0.146259983,27.05000076,238,25.53750008,9.424999714,73.63281465,106.9648461,31.24999962,18.45000038,12.79999924,26.05000045,25.98333352,26.81666686,24.08333327,1301,194,11,54.31093436,489,92,313,381,20.82500022,30.24999994,22.74999962,22.25,69.46,0.01754329,0.016538798,-245,9,5,1.275000006,1.600000024,8.666666667,51.66666667,23.66666667,56.16666667,92.08,10,1.091164242,-0.595259189,1.665874,1.335763354,-0.040411054,-1.910586803,-1.448977655,0.000460026,256.2223437,6.347670023
9007,KRP-01,313.4657812,5.045985549,2.823011208,5.07,8.85,1,NA,2011.08,2014.93,3.85,2013.005,AF,0.498993013,0.740131037,14369.75,0.142499491,26.79999924,159,25.66249983,8.69166708,76.9174,85.68241776,31.10000038,19.79999924,11.30000114,24.46666654,26.08333302,26.68333308,24.46666654,2661,416,19,66.68995439,1192,111,402,1192,21.31666629,30.00833337,22.60000038,14.04,83.89,0.016659452,0.017158588,-189,5,3,1.475000004,1.799999952,13.58333333,54.08333333,31.25,48.08333333,98.89,7,1.143434754,-0.554490067,-0.056762577,-0.7173465,0.162561679,-0.042359765,0.095271045,0.000361904,342.0909341,5.538425894
9008,KRP-02,333.2675152,6.226740544,3.563994914,5.08,8.87,1,NA,2011.1,2014.94,3.84,2013.02,AF,0.498033194,0.753015953,14321.16667,0.148963732,26.20000076,334,25.04583335,8.574999968,76.5624945,88.30368083,30.5,19.29999924,11.20000076,23.78333314,25.51666705,26.06666692,23.78333314,2674,406,19,65.82408655,1186,115,414,1186,20.75833337,29.33333333,22,14.25,83.34,0.016659452,0.017158588,-185,5,3,1.508333345,1.700000048,14,50.41666667,32.83333333,48,98.54,13,1.143433642,-0.5544851,-0.056849828,-0.717371288,0.162558058,-0.042510604,0.095257058,0.000356965,362.7417591,6.90794702
9009,KRP-03,340.7298132,3.742016749,10.123294,5.08,8.84,1,NA,2011.17,2014.95,3.78,2013.06,AF,0.502519432,0.750131028,14333.33333,0.14420167,26.79999924,176,25.63749989,8.741666953,77.3598767,86.36930567,31.10000038,19.79999924,11.30000114,24.4333334,26.08333302,26.66666635,24.4333334,2658,414,18,66.68187574,1189,110,402,1189,21.26666641,30.00833337,22.5,13.74,83.65,0.016659452,0.017158588,-190,5,3,1.449999998,1.799999952,13.66666667,56.41666667,29.58333333,48,116.41,7,1.143427757,-0.554490182,-0.056590613,-0.717239605,0.162510009,-0.042257471,0.095178953,0.00036871,372.2046474,4.156859588
9010,KRP-04,228.0254724,4.613927596,4.965022285,5.06,8.83,1,NA,2011.09,2014.95,3.86,2013.02,AF,0.506254988,0.740131037,14352.75,0.144595285,26.79999924,174,25.69999973,8.699999968,77.67856585,84.90637544,31.10000038,19.89999962,11.20000076,24.51666641,26.11666648,26.71666654,24.51666641,2658,415,19,66.70307698,1190,110,401,1190,21.34999975,30.04999971,22.60000038,14.55,82.93,0.016659452,0.017158588,-190,5,3,1.458333343,1.600000024,8.916666667,61.5,27.16666667,48,129.16,6,1.143430585,-0.554494753,-0.056553992,-0.717244295,0.162526846,-0.042143445,0.09521596,0.000371546,243.0861957,5.098053678
9011,KRP-05,391.0602184,4.026337506,1.748858808,5.04,8.84,1,NA,2011.19,2014.96,3.77,2013.075,AF,0.502649406,0.739857909,14412.16667,0.144080337,26.89999962,144,25.76666665,8.649999777,77.23213561,85.34245925,31.20000076,20,11.20000076,24.58333333,26.1833334,26.80000019,24.58333333,2656,419,19,66.94478392,1193,110,398,1193,21.44166676,30.09166654,22.70000076,13.91,83.4,0.016659452,0.017158588,-190,5,3,1.449999998,1.600000024,10.66666667,54.91666667,30.75,47.58333333,134.15,5,1.143438405,-0.554497291,-0.056684866,-0.717341787,0.162582571,-0.042167072,0.095319355,0.000367184,440.445361,4.524311882
9012,KRP-06,420.1743632,6.374148509,6.474234283,5.04,8.86,1,NA,2011.2,2014.97,3.77,2013.085,AF,0.495724134,0.740131037,14399.5,0.143476203,26.79999924,172,25.65416646,8.641666889,77.15773483,84.99888011,31.10000038,19.89999962,11.20000076,24.46666654,26.06666629,26.66666635,24.46666654,2662,417,19,66.70364587,1194,111,403,1194,21.33333302,29.9749999,22.60000038,13.42,84.31,0.016659452,0.017158588,-189,5,3,1.475000004,1.700000048,12.33333333,54.75,31.25,47.58333333,115.02,7,1.143443308,-0.554493359,-0.056893906,-0.717448889,0.162622228,-0.042368158,0.095384205,0.000357758,473.0526135,7.159641332
9013,NNN-01,510.2748688,5.129316643,7.556746333,2.66,16.62,1,460,2010.14,2015.1,4.96,2012.62,AF,0.561544442,0.854870873,16268.08333,0.078918319,25.46,452,24.48916654,9.691666603,85.01460795,60.6202284,30.16000076,18.75999924,11.40000153,24.09333321,24.40999981,25.32666679,23.89333308,1639,215,38,42.23873537,603,155,448,535,19.64333324,29.33499984,20.75999924,8.44,74.32,0.009615801,0.008123865,-145,5,3,1.033333341,1.200000048,8.166666667,52.33333333,36.5,51.08333333,41.09,11,1.142937693,-0.5502805,-0.141338549,-0.763358311,0.183829361,-0.114332394,0.128788785,-0.003189486,575.5472709,5.832070809
9014,NNN-02,429.7069557,6.062746529,2.111571287,2.64,16.55,1,509,2010.15,2015.12,4.97,2012.635,AF,0.548722261,0.838392225,16183.08333,0.082131931,25.23500076,516,24.22666676,9.649999936,85.39823529,60.48413592,29.83499924,18.535,11.29999924,23.83500051,24.13500006,25.06833314,23.65166711,1662,220,38,42.22536985,613,159,455,539,19.40166679,29.05166673,20.535,8.2,75.79,0.009615801,0.008123865,-141,5,3,1.050000012,1.200000048,7.166666667,51.41666667,37.5,51.08333333,34.71,10,1.142968115,-0.550338737,-0.140738284,-0.763078893,0.183709401,-0.113665764,0.128636345,-0.003162752,484.8069854,6.9853055
9015,NNN-03,333.4232711,5.745839312,6.497492733,2.61,16.53,1,476,2010.16,2015.11,4.95,2012.635,AF,0.556942752,0.835946475,16192.25,0.080377345,25.415,459,24.37749994,9.64166673,84.57602678,61.79603603,30.01500038,18.61500076,11.39999962,23.94833314,24.31499994,25.2316666,23.76500006,1641,216,38,41.91152396,602,158,450,531,19.55666657,29.1983333,20.71499924,7.6,75.5,0.009615801,0.008123865,-142,5,3,1.041666677,1.200000048,7.333333333,52.41666667,37.75,49.91666667,32.14,7,1.14297689,-0.550352716,-0.140629644,-0.763056026,0.183716724,-0.113451889,0.128666547,-0.003156466,369.4537059,6.376038098
9016,NNN-04,451.4494403,6.147253477,1.14134215,2.4,16.47,1,459,2009.95,2014.94,4.99,2012.445,AF,0.559012893,0.814870911,16011,0.079996557,25.46,451,24.4933333,9.566666603,84.66075782,61.6932688,30.16000076,18.85999962,11.30000114,24.0266666,24.47666673,25.34333321,23.87666667,1648,219,41,40.80492331,602,169,454,520,19.71,29.2766666,20.85999962,7.15,75.03,0.010379389,0.008615805,-131,5,3,1.041666682,1.200000048,7,55.66666667,33,49.75,31.89,9,1.143007329,-0.550386157,-0.140597055,-0.763305813,0.183990011,-0.112523803,0.129212473,-0.003141065,508.0661864,6.891547994
9017,NNN-05,502.001902,5.614404882,1.155530684,2.36,16.43,1,429,2009.94,2014.94,5,2012.44,AF,0.563622711,0.813893863,16012.08333,0.07911043,25.67000038,443,24.68249995,9.524999777,85.04463508,60.64521027,30.27000076,19.07,11.20000076,24.23666667,24.65333333,25.52000013,24.07,1643,219,42,40.80203516,602,171,452,516,19.92000006,29.44499984,21.07,6.63,74.97,0.010379389,0.008615805,-129,5,3,1.041666677,1.200000048,6.083333333,55.91666667,34,47.08333333,32.73,6,1.143023192,-0.550413283,-0.140358124,-0.763238857,0.183989917,-0.112109315,0.12924502,-0.003128047,567.7811899,6.438566555
9018,NNN-06,266.3853578,5.427862012,4.622967762,2.36,16.36,1,444,2009.93,2014.95,5.02,2012.44,AF,0.569874582,0.813893863,15952.08333,0.080393663,25.61500038,447,24.65250005,9.474999587,84.59820483,62.08957171,30.21500076,19.015,11.20000076,24.18166667,24.61500006,25.49833359,24.015,1642,218,42,40.73679481,600,172,454,511,19.91500025,29.38999984,21.11500038,7.86,74.95,0.010379389,0.008615805,-128,5,3,1.041666677,1.200000048,5.333333333,56.58333333,33.91666667,49.08333333,35.06,6,1.143052597,-0.550472711,-0.139706019,-0.762915958,0.183840495,-0.111450047,0.129039872,-0.003099955,297.1680828,6.056969406
9021,UDZ-03,488.410196,6.324416107,0.62815557,-7.78,36.9,1,789,2009.79,2014.88,5.09,2012.335,AF,0.82918256,1.163894006,16462.16667,0.119223276,25.10500076,770,23.27999992,9.849999905,66.55405684,158.2790858,30.30499962,15.50500038,14.79999924,24.12166654,21.52166679,24.92166641,21.03833352,1557,345,7,88.82862426,832,39,509,52,18.35499997,28.20499987,19.905,6.98,62.75,0.020197811,0.020831189,-396,9,5,2.058333317,2.599999905,13.58333333,46.16666667,34.33333333,54,22.81,45,0.917441456,0.207127726,-4.298468935,-1.645204378,2.580365977,1.078806396,1.170411403,-0.000200457,493.0447532,6.337451534
9024,UDZ-06,606.6242371,5.439888184,3.655466449,-7.84,36.86,1,919,2009.89,2014.9,5.01,2012.395,AF,0.721884549,1.006240747,16296.41667,0.121430368,24.175,1054,22.35833352,8.866666873,62.88416477,163.4059789,28.97499924,14.87499981,14.09999943,23.29166679,20.52500022,24.04166679,20.0750001,1594,323,6,87.47111486,847,39,528,56,17.92500008,26.79166695,19.675,8.88,68.68,0.020197811,0.020831189,-393,9,5,2.12499997,3,13.66666667,45.5,36.75,52.83333333,19.06,56,0.917436807,0.207130592,-4.298426648,-1.645309453,2.580526469,1.07898508,1.170448004,-0.000188801,612.5302434,5.486650857
10001,KRP-11,300.6347735,5.742262227,4.019443022,5,8.77,1,NA,1999.26,2008.93,9.67,2004.095,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.20000076,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.58333349,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,10,61.16666667,27.83333333,48.58333333,133.96,3,1.143430924,-0.554514333,-0.056112109,-0.717088767,0.162515264,-0.041480209,0.095225298,0.000395072,326.0793919,6.291288242
10002,KRP-12,374.672848,5.987482233,3.626675183,5.01,8.77,1,NA,1999.43,2008.99,9.56,2004.21,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.20000076,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.58333349,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,10,61.16666667,27.83333333,48.58333333,133.96,3,1.143430165,-0.554514471,-0.056090549,-0.717076135,0.162509569,-0.041464796,0.095215342,0.000395964,411.0816831,6.649080033
10003,KRP-13,259.0922629,3.849916577,3.775518299,5,8.77,1,NA,1998.17,2008.36,10.19,2003.265,AF,0.48408151,0.71968686,14308.58333,0.141772043,27,107,25.86250003,8.558333079,77.10209716,85.52314411,31.20000076,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,424,19,66.85213498,1195,110,398,1195,21.58333349,30.14166657,22.79999924,14.88,83.19,0.016659452,0.017158588,-190,5,3,1.550000002,1.899999976,10,61.16666667,27.83333333,48.58333333,133.96,3,1.143431257,-0.55451512,-0.05610206,-0.717087445,0.162517267,-0.04145768,0.095230092,0.00039572,278.0535877,4.213988413
10004,KRP-14,328.5132586,4.310930379,2.914805867,5.01,8.78,1,NA,1999.11,2009.25,10.14,2004.18,AF,0.48408151,0.71968686,14296.41667,0.139605473,27,109,25.86250003,8.558333079,77.10209716,85.52314411,31.20000076,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,423,20,66.72905986,1193,111,398,1193,21.58333349,30.14166657,22.79999924,14.56,83.57,0.016659452,0.017158588,-189,5,3,1.525000016,1.700000048,9.333333333,61.16666667,27.33333333,49,137.32,4,1.143432892,-0.554512555,-0.056200601,-0.717133025,0.162530902,-0.041568974,0.095250484,0.000391024,363.4510029,4.793019906
10005,KRP-15,193.0788921,2.44673884,3.893824859,5,8.78,1,NA,1999.16,2009.26,10.1,2004.21,AF,0.48408151,0.71968686,14296.41667,0.139605473,27,109,25.86250003,8.558333079,77.10209716,85.52314411,31.20000076,20.10000038,11.10000038,24.66666635,26.28333346,26.88333352,24.66666635,2665,423,20,66.72905986,1193,111,398,1193,21.58333349,30.14166657,22.79999924,14.56,83.57,0.016659452,0.017158588,-189,5,3,1.525000016,1.700000048,9.333333333,61.16666667,27.33333333,49,137.32,4,1.143434022,-0.55451331,-0.056210579,-0.717144043,0.162538812,-0.041558726,0.095265778,0.000390874,202.9793028,2.577047427
100001,YOK,317.3145245,7.425548541,4.608669707,0.3,25.33,9,418,2009.4975,2013.632507,4.13500691,2011.565003,AF,0.608721515,0.743015963,15127.08333,0.067322506,25.46999962,432,24.82,9.23333327,85.49381751,52.82906406,30.17000038,19.36999924,10.80000114,24.5033334,25.10333346,25.43666679,24.1366666,1743,220,72,29.91137735,593,287,439,430,20.20333337,29.43666663,20.86999924,4.69,74.2,0.017523449,0.016694283,-28,2,1,1.158333341,1.399999976,7.416666667,60.83333333,30,44.58333333,31.19,4,1.1550861,-0.133849144,-1.256551543,2.530562443,-0.318938337,2.164527817,-1.774706148,0.074814042,394.6834771,9.236884088
100002,LMA,448.7687588,5.291070564,4.836956842,-0.19,11.58,0.4,119,1993.675025,2013.60846,19.93343546,2003.641742,AF,0.598520422,0.670035166,12010.33333,0.171314726,27.35,289,26.35000008,7.833333174,71.86544448,100.1816325,30.95000038,20.05000076,10.89999962,26.58333327,24.86666705,27.26666667,24.86666705,1748,307,3,69.97155159,756,36,553,36,22.43333349,30.26666667,23.74999962,7.06,79.61,0.00827381,0.007928334,-273,5,4,0.933333327,1.100000024,11.33333333,55.66666667,29.58333333,48,51.02,17,1.143712769,-0.552898231,-0.099987453,-0.745886753,0.178749237,-0.062227588,0.122919519,-0.001187979,499.8890865,5.915661657
100003,LME,546.709836,5.558217765,4.425706544,-0.21,11.6,0.4,135,1993.695954,2013.600167,19.90421247,2003.64806,AF,0.599134928,0.680382564,11984.58333,0.173075837,27.25,285,26.28333354,7.900000095,71.81818269,98.8647427,30.95000076,19.95000076,11,26.5,24.83333397,27.1833334,24.83333397,1748,307,3,69.9461798,754,36,554,36,22.33333349,30.23333359,23.54999924,8.06,81.13,0.00827381,0.007928334,-273,5,4,0.916666672,1.200000048,10.75,53.41666667,30.33333333,48.25,59.58,10,1.143705131,-0.552879976,-0.100221269,-0.746036643,0.178839528,-0.062349037,0.123064913,-0.00119622,623.098621,6.419257368
100004,LMO,326.721046,6.432278962,1.006259521,-0.22,11.61,0.4,134,1993.658291,2013.578336,19.92004519,2003.618314,AF,0.593741016,0.670035166,11971.75,0.173576608,27.27999962,310,26.34666662,7.866666635,72.17125606,99.43779004,30.98000038,20.08000076,10.89999962,26.57999981,24.88000032,27.26333321,24.88000032,1753,308,3,69.90457851,757,36,554,36,22.4133333,30.27999994,23.67999924,7.85,81.12,0.00827381,0.007928334,-273,5,4,0.933333332,1.200000048,10.66666667,52.91666667,32.75,47.25,53.66,14,1.143702012,-0.55287182,-0.100332864,-0.746105899,0.178879541,-0.062414792,0.12312906,-0.001200308,351.2000333,7.145154215
100005,GOL-c1,282.4294089,6.166601697,3.767743399,7.38,-11.12,0.25,152,2007.186,2012.855,5.669,2010.0205,AF,0.77707171,1.071392728,16207.41667,0.129097289,26.98000038,128,25.80083319,10.99166663,81.41975285,80.52265374,32.17999924,18.67999924,13.5,24.74666679,25.92999987,26.72999943,24.74666679,2908,508,16,73.61001492,1406,108,288,1406,20.30499987,31.29666651,21.67999924,16.45,71.22,0.014906205,0.014432959,-201,5,4,1.466666659,1.899999976,11.33333333,58.83333333,25.33333333,51.08333333,104.86,8,1.022719202,-0.574673439,2.35708551,-0.736497748,1.387961831,6.157572771,-5.727605856,-2.019634657,319.1613762,6.77604627
100006,GOL-c2,342.0622432,7.060595294,12.38484233,7.57,-10.9,1,155,2007.031592,2013.489174,6.457582576,2010.260383,AF,0.832647445,1.150835009,16326.83333,0.128287997,27.17999962,211,26.13833351,11.58333317,82.73808283,75.73378714,32.68000153,18.67999962,14.00000191,25.11333333,26.23000045,26.98000013,25.11333333,2744,470,17,69.57268763,1289,115,316,1289,20.34666692,31.9300001,21.67999962,17.28,69.58,0.015283189,0.014669236,-185,5,3,1.516666671,1.899999976,17.25,58.83333333,26.08333333,51.08333333,94.26,18,1.026842378,-0.572002076,2.355735718,-0.734596576,1.347080433,5.937614714,-5.42632105,0.773268151,388.3492796,7.975818422
100007,GOL-c3,351.3783855,7.340122686,10.37008074,7.66,-10.89,2,310,2006.730134,2012.879566,6.149431932,2009.80485,AF,0.793182306,1.109686965,16288.33333,0.127887752,26.31499962,293,25.21916663,11.82500045,82.69231522,75.78251811,31.915,17.61500076,14.29999924,24.21500019,25.28166648,26.08166667,24.21500019,2747,465,17,68.5693463,1277,113,521,1277,19.30666641,31.13166686,20.71499924,17.3,74.69,0.015283189,0.014669236,-187,5,3,1.508333335,1.899999976,10.91666667,59.08333333,23.83333333,49.16666667,144.36,11,1.026808102,-0.571963419,2.355746868,-0.734497242,1.347006656,5.937349174,-5.426224548,0.773238334,402.5378897,8.444605234
100008,GOL-c4,372.9079018,7.738003243,4.662337673,7.71,-10.83,3.125,349,2006.796848,2012.399326,5.602477775,2009.598087,AF,0.804165893,1.110130923,16359.91667,0.131683758,26.40999924,371,25.26833314,11.76666673,82.28438712,75.3426149,31.90999924,17.61,14.29999924,24.27666698,25.30999981,26.10999936,24.27666698,2726,461,17,67.91900106,1259,114,334,1259,19.38499978,31.15166651,20.90999924,17.95,73.36,0.015283189,0.014669236,-186,5,3,1.62499999,2.099999905,17.25,53.91666667,29.58333333,51.16666667,92.85,16,1.026889134,-0.572052495,2.355661839,-0.734715308,1.347300957,5.937834054,-5.427165197,0.773352517,424.6237648,8.790778398
270,KIS-07,429.970316,8.484283451,13.59770577,6.17,116.65,1,650,1996.037,2003.674,7.637,1999.8555,AS,0.264694538,0.420240498,16627,0.080566907,24.93000076,1496,23.59250003,10.09166686,73.66179778,84.66848294,30.43000076,16.73,13.70000076,23.12999994,23.46333343,24.6300001,22.47999984,2433,274,119,25.24725045,769,400,631,548,18.5466666,28.63833346,19.42999981,2.4,94.56,0.014363276,0.013298058,0,0,0,2.091666659,3,26.33333333,40.66666667,29.33333333,50.16666667,10.18,44,0.137769297,2.490784779,1.061858163,-0.354227098,1.801206589,-0.193094555,0.539365812,-0.004043416,428.0750886,8.434507046
274,KIU-07,564.1957039,6.230449451,4.437899939,6.17,116.65,1,700,1996.1205,2003.7015,7.581,1999.911,AS,0.264694538,0.420240498,16627,0.080566907,24.68000076,1496,23.34250003,10.09166686,73.66179778,84.66848294,30.18000076,16.48,13.70000076,22.87999994,23.21333343,24.3800001,22.22999984,2433,274,119,25.24725045,769,400,631,548,18.2966666,28.38833346,19.17999981,2.4,94.56,0.014363276,0.013298058,0,0,0,2.091666659,3,26.33333333,40.66666667,29.33333333,50.16666667,10.18,44,0.137769297,2.490784779,1.061858163,-0.354227098,1.801206589,-0.193094555,0.539365812,-0.004043416,544.228257,6.138281294
278,GJB-01,333.2204056,10.40227385,17.7021608,-0.83,100.33,0.905,630,1980.959,1987.9195,6.9605,1984.43925,AS,0.638757823,0.740382507,16610.5,0.052271993,24.07000076,4,23.47416667,8.525000254,86.111117,30.4853278,28.66999924,18.76999962,9.899999619,23.22000006,23.75333321,23.90333314,23.18666692,3919,447,233,21.07900568,1264,804,856,1079,19.21166654,27.73666679,19.47000038,9.09,76.35,0.025235089,0.024472203,0,0,0,2.041666647,2.599999905,18.08333333,37.83333333,34.08333333,52.33333333,21.11,2,0.138507847,2.519836298,1.086433532,-0.351818609,2.115699459,-0.210106158,0.646576505,-0.005962073,333.5652357,10.44061241
279,PIN-01,434.7980299,11.05405179,3.4086903,-0.83,100.33,1,550,1981.704,1987.911,6.207,1984.8075,AS,0.638757823,0.740382507,16610.5,0.052271993,24.47000076,4,23.87416667,8.525000254,86.111117,30.4853278,29.06999924,19.16999962,9.899999619,23.62000006,24.15333321,24.30333314,23.58666692,3919,447,233,21.07900568,1264,804,856,1079,19.61166654,28.13666679,19.87000038,9.09,76.35,0.025235089,0.024472203,0,0,0,2.041666647,2.599999905,18.08333333,37.83333333,34.08333333,52.33333333,21.11,2,0.138507913,2.519836754,1.086426025,-0.351798226,2.115683509,-0.210090879,0.646560071,-0.005961425,435.5911389,11.06164618
313,AND-01,500.5917155,8.264874005,4.096308975,4.66,114.52,0.968,76,1992.601,2014.878,22.277,2003.7395,AS,0.663401288,0.751234819,17377.16667,0.056470264,27.87999962,72,27.17166676,7.666666667,81.560287,46.70181136,31.87999962,22.48,9.399999619,26.68000013,27.19666686,27.77999987,26.61333352,3208,361,197,23.72531857,1068,638,718,912,23.33833343,31.0050001,23.87999962,6.62,75.22,0.013888288,0.014085957,0,0,0,1.966666649,2.799999952,12.5,50.08333333,26.33333333,48,5.56,9,0.138381443,2.517578068,1.094701428,-0.375653512,2.137262152,-0.228100362,0.666989386,-0.006704021,495.9094069,8.137248191
